,Close,Oil Close,Gold Close,daily_increase
2018-07-02,6595.968717111,73.89,$1342.90,6405.729166667908
2018-07-03,6534.644902843,74.19,$1354.70,6412.5
2018-07-04,6603.099908979,74.19,$1354.70,6412.5
2018-07-05,6532.499354404,73.05,$1360.00,6412.5
2018-07-06,6600.606900537,73.78,$1357.00,6412.5
2018-07-07,6718.701013051,73.78,$1357.00,6412.5
2018-07-08,6711.756799934,73.78,$1357.00,6412.5
2018-07-09,6669.998510267,73.93,$1360.80,6412.5
2018-07-10,6319.835609607,74.11,$1356.60,6412.5
2018-07-11,6367.687185252,70.47,$1345.60,6412.5
2018-07-12,6202.44217648,70.28,$1347.80,6412.5
2018-07-13,6215.784717881,71.03,$1342.40,6462.5
2018-07-14,6250.050406982,71.03,$1342.40,6462.5
2018-07-15,6346.599550754,71.03,$1342.40,6462.5
2018-07-16,6705.492443642,68.22,$1340.90,6462.5
2018-07-17,7317.330033998,68.03,$1328.50,6400.0
2018-07-18,7353.8838511,68.78,$1329.10,6400.0
2018-07-19,7443.660645781,69.42,$1325.20,6400.0
2018-07-20,7329.843347761,70.31,$1332.30,6425.0
2018-07-21,7400.986497236,70.31,$1332.30,6425.0
2018-07-22,7391.747573501,70.31,$1332.30,6425.0
2018-07-23,7712.930731944,67.9,$1326.80,6425.0
2018-07-24,8338.940620443,70.77,$1326.70,6425.0
2018-07-25,8179.363887184,71.13,$1333.00,6425.0
2018-07-26,7933.673932412,71.59,$1326.90,6425.0
2018-07-27,8158.491093936,68.66,$1324.20,6387.5
2018-07-28,8195.281387616,68.66,$1324.20,6387.5
2018-07-29,8211.614334805,68.66,$1324.20,6387.5
2018-07-30,8181.184913701,71.19,$1322.50,6437.5
2018-07-31,7752.144491811,69.88,$1324.90,6437.5
2018-08-01,7596.721802762,68.8,$1319.10,6437.5
2018-08-02,7551.49315296,68.95,$1311.80,6387.5
2018-08-03,7422.438043343,68.49,$1314.90,6387.5
2018-08-04,7017.844894334,68.49,$1314.90,6387.5
2018-08-05,7041.990104397,68.49,$1314.90,6387.5
2018-08-06,6935.713091899,69.01,$1309.40,6387.5
2018-08-07,6732.826689952,69.17,$1310.00,6387.5
2018-08-08,6281.517374106,66.92,$1312.70,6387.5
2018-08-09,6563.764604497,66.81,$1311.60,6400.0
2018-08-10,6183.831055963,67.61,$1310.70,6400.0
2018-08-11,6293.915942247,67.61,$1310.70,6400.0
2018-08-12,6342.511734015,67.61,$1310.70,6400.0
2018-08-13,6284.92811516,67.25,$1290.60,6400.0
2018-08-14,6207.117520201,67.04,$1292.40,6400.0
2018-08-15,6306.298266436,65.07,$1276.70,6400.0
2018-08-16,6329.697340344,65.44,$1275.70,6400.0
2018-08-17,6587.234439279,65.93,$1275.90,6400.0
2018-08-18,6420.01687876,65.93,$1275.90,6400.0
2018-08-19,6509.31191253,65.93,$1275.90,6387.5
2018-08-20,6291.971191501,66.5,$1286.30,6387.5
2018-08-21,6482.48093953,67.32,$1291.70,6387.5
2018-08-22,6376.530713944,67.85,$1295.00,6437.5
2018-08-23,6528.524414941,69.13,$1285.70,6437.5
2018-08-24,6709.592961125,69.71,$1305.00,6437.5
2018-08-25,6745.155572979,69.71,$1305.00,6437.5
2018-08-26,6705.158422661,69.71,$1305.00,6400.0
2018-08-27,6883.391276755,69.97,$1307.70,6400.0
2018-08-28,7082.637385337,68.54,$1306.10,6400.0
2018-08-29,7036.643093597,69.68,$1303.20,6412.5
2018-08-30,6973.880311672,70.25,$1296.70,6412.5
2018-08-31,7018.264049857,69.84,$1298.40,6412.5
2018-09-01,7193.248733149,69.84,$1298.40,6375.0
2018-09-02,7277.239549473,69.84,$1298.40,6375.0
2018-09-03,7268.864742887,69.84,$1298.40,6375.0
2018-09-04,7360.98929488,69.82,$1290.80,6375.0
2018-09-05,6714.906124526,68.69,$1293.00,6375.0
2018-09-06,6519.675094919,67.81,$1296.00,6375.0
2018-09-07,6436.841435103,67.73,$1292.10,6375.0
2018-09-08,6214.515450407,67.73,$1292.10,6387.5
2018-09-09,6277.682276629,67.73,$1292.10,6387.5
2018-09-10,6330.669843302,67.55,$1291.50,6387.5
2018-09-11,6306.694006415,69.29,$1293.90,6387.5
2018-09-12,6359.149644814,70.37,$1302.60,6400.0
2018-09-13,6501.145617091,68.6,$1299.90,6400.0
2018-09-14,6509.223085625,68.98,$1292.80,6400.0
2018-09-15,6537.211073285,68.98,$1292.80,6400.0
2018-09-16,6512.152477693,68.98,$1292.80,6400.0
2018-09-17,6274.229073713,68.86,$1297.50,6400.0
2018-09-18,6363.858466904,69.87,$1294.60,6400.0
2018-09-19,6397.127391665,71.08,$1300.00,6400.0
2018-09-20,6497.019131212,70.77,$1303.00,6400.0
2018-09-21,6744.696981129,70.8,$1293.00,6400.0
2018-09-22,6707.238115315,70.8,$1293.00,6437.5
2018-09-23,6709.838127072,70.8,$1293.00,6437.5
2018-09-24,6586.794101812,73.23,$1296.10,6437.5
2018-09-25,6438.627759085,73.4,$1296.80,6412.5
2018-09-26,6479.083948142,72.22,$1290.80,6412.5
2018-09-27,6676.851172975,72.18,$1279.10,6412.5
2018-09-28,6641.955562713,73.16,$1287.90,6412.5
2018-09-29,6600.212125391,73.16,$1287.90,6412.5
2018-09-30,6619.480812488,73.16,$1287.90,6412.5
2018-10-01,6596.018098435,75.37,$1283.40,6412.5
2018-10-02,6534.415120759,75.16,$1298.70,6387.5
2018-10-03,6505.256155789,76.4,$1294.60,6387.5
2018-10-04,6574.045631876,74.44,$1293.30,6387.5
2018-10-05,6626.550323225,74.26,$1297.30,6387.5
2018-10-06,6590.995725832,74.26,$1297.30,6410.9375
2018-10-07,6595.637641947,74.26,$1297.30,6410.9375
2018-10-08,6657.272477736,74.27,$1280.30,6410.9375
2018-10-09,6646.658367487,74.95,$1283.20,6410.9375
2018-10-10,6599.428020639,73.18,$1285.10,6414.0625
2018-10-11,6252.437099217,70.97,$1319.30,6414.0625
2018-10-12,6293.904829722,71.41,$1313.70,6414.0625
2018-10-13,6325.159138957,71.41,$1313.70,6412.5
2018-10-14,6321.8112547,71.41,$1313.70,6412.5
2018-10-15,6576.759500825,71.84,$1322.00,6412.5
2018-10-16,6552.077684632,71.93,$1322.70,6412.5
2018-10-17,6520.256440785,69.63,$1319.10,6390.104166667908
2018-10-18,6479.295676487,68.63,$1321.80,6390.104166667908
2018-10-19,6455.395740132,69.16,$1320.40,6390.104166667908
2018-10-20,6461.901010679,69.16,$1320.40,6390.104166667908
2018-10-21,6475.861331941,69.16,$1320.40,6422.395833332092
2018-10-22,6466.252677658,69.25,$1316.30,6422.395833332092
2018-10-23,6423.905003506,66.49,$1328.50,6422.395833332092
2018-10-24,6433.06547953,66.56,$1322.80,6375.0
2018-10-25,6420.365572797,67.25,$1324.10,6375.0
2018-10-26,6416.40587187,67.58,$1327.50,6375.0
2018-10-27,6416.188304748,67.58,$1327.50,6375.0
2018-10-28,6406.221101405,67.58,$1327.50,6400.0
2018-10-29,6252.273570761,67.0,$1319.30,6400.0
2018-10-30,6284.585338842,66.18,$1317.00,6400.0
2018-10-31,6298.837501112,65.31,$1306.70,6387.5
2018-11-01,6368.306136028,63.67,$1330.30,6387.5
2018-11-02,6407.751478732,63.12,$1325.00,6387.5
2018-11-03,6387.917030268,63.12,$1325.00,6387.5
2018-11-04,6456.241631256,63.12,$1325.00,6412.5
2018-11-05,6413.987438447,63.12,$1324.00,6412.5
2018-11-06,6428.294584816,62.16,$1318.00,6412.5
2018-11-07,6526.82015405,61.69,$1320.40,6412.5
2018-11-08,6468.139285876,60.71,$1316.80,6400.0
2018-11-09,6397.943422909,60.19,$1300.30,6400.0
2018-11-10,6399.518804388,60.19,$1300.30,6400.0
2018-11-11,6407.676509173,60.19,$1300.30,6400.0
2018-11-12,6364.393922101,59.85,$1295.20,6400.0
2018-11-13,6371.36748622,55.63,$1293.10,6400.0
2018-11-14,5747.076678785,56.16,$1301.80,6400.0
2018-11-15,5654.723204018,56.45,$1306.70,6400.0
2018-11-16,5627.478696853,56.49,$1314.70,6400.0
2018-11-17,5631.540424004,56.49,$1314.70,6400.0
2018-11-18,5647.479577306,56.49,$1314.70,6400.0
2018-11-19,4893.020432943,57.16,$1317.00,6400.0
2018-11-20,4470.86406818,53.39,$1312.90,6400.0
2018-11-21,4609.512683654,54.41,$1319.70,6400.0
2018-11-22,4377.545769831,54.41,$1319.70,6400.0
2018-11-23,4374.323226658,54.41,$1314.90,6400.0
2018-11-24,3894.620254339,54.41,$1314.90,6400.0
2018-11-25,4008.329435561,54.41,$1314.90,6400.0
2018-11-26,3801.729366908,51.46,$1314.10,6400.0
2018-11-27,3835.016589512,51.31,$1305.10,6400.0
2018-11-28,4256.464556195,50.06,$1315.30,6400.0
2018-11-29,4295.392322703,51.46,$1315.80,6400.0
2018-11-30,4030.04449364,50.78,$1311.90,6400.0
2018-12-01,4208.46972294,50.78,$1311.90,6400.0
2018-12-02,4143.979048443,50.78,$1311.90,6400.0
2018-12-03,3905.390426541,52.98,$1325.60,6400.0
2018-12-04,3959.996646343,53.21,$1332.60,6400.0
2018-12-05,3778.644100458,52.64,$1328.60,6400.0
2018-12-06,3530.420581097,51.54,$1329.60,6400.0
2018-12-07,3424.127676352,52.76,$1338.60,6400.0
2018-12-08,3465.344048723,52.76,$1338.60,6400.0
2018-12-09,3586.572260842,52.76,$1338.60,6400.0
2018-12-10,3464.835870669,51.07,$1335.40,6400.0
2018-12-11,3394.21870318,51.65,$1333.20,6400.0
2018-12-12,3471.915386863,51.04,$1336.00,6400.0
2018-12-13,3314.35176623,52.69,$1333.40,6400.0
2018-12-14,3236.700910153,51.26,$1327.40,6412.5
2018-12-15,3244.865925479,51.26,$1327.40,6412.5
2018-12-16,3259.040241951,51.26,$1327.40,6412.5
2018-12-17,3520.007340181,49.8,$1337.80,6412.5
2018-12-18,3671.041341474,46.12,$1339.60,6387.5
2018-12-19,3719.296166218,47.96,$1342.40,6387.5
2018-12-20,4103.258581528,45.64,$1353.90,6387.5
2018-12-21,3872.495181716,45.38,$1344.10,6387.5
2018-12-22,3985.947864559,45.38,$1344.10,6375.0
2018-12-23,3980.147519,45.38,$1344.10,6375.0
2018-12-24,4049.134021718,45.38,$1357.80,6375.0
2018-12-25,3789.436638331,45.38,$1357.80,6437.5
2018-12-26,3833.455304379,46.04,$1359.00,6437.5
2018-12-27,3651.165345688,44.48,$1367.10,6437.5
2018-12-28,3902.734263248,45.15,$1369.00,6375.0
2018-12-29,3832.098961469,45.15,$1369.00,6375.0
2018-12-30,3863.165983794,45.15,$1369.00,6375.0
2018-12-31,3746.123952537,45.15,$1367.30,6425.0
2019-01-01,3851.181614039,45.15,$1367.30,6425.0
2019-01-02,3938.625960795,46.31,$1370.10,6425.0
2019-01-03,3843.996640326,46.92,$1380.80,6437.5
2019-01-04,3877.816631752,47.76,$1371.80,6437.5
2019-01-05,3866.004563615,47.76,$1371.80,6437.5
2019-01-06,4085.907581678,47.76,$1371.80,6437.5
2019-01-07,4036.958448354,48.27,$1375.90,6437.5
2019-01-08,4030.989305544,49.58,$1371.90,6437.5
2019-01-09,4032.575390529,52.19,$1378.00,6437.5
2019-01-10,3673.215707318,52.42,$1373.40,6475.0
2019-01-11,3678.691683579,51.44,$1375.50,6475.0
2019-01-12,3668.24991968,51.44,$1375.50,6475.0
2019-01-13,3553.227143057,51.44,$1375.50,6475.0
2019-01-14,3705.942605786,50.31,$1377.30,6400.0
2019-01-15,3640.207438973,51.8,$1374.40,6400.0
2019-01-16,3658.246729748,52.08,$1379.80,6400.0
2019-01-17,3684.253014929,51.83,$1378.30,6400.0
2019-01-18,3653.185376139,53.6,$1368.60,6400.0
2019-01-19,3735.953787486,53.6,$1368.60,6400.0
2019-01-20,3583.507435701,53.6,$1368.60,6400.0
2019-01-21,3547.119997129,53.6,$1368.60,6408.854166667908
2019-01-22,3608.383961607,52.59,$1369.40,6408.854166667908
2019-01-23,3592.901430874,52.44,$1370.00,6408.854166667908
2019-01-24,3601.873910558,52.94,$1365.80,6408.854166667908
2019-01-25,3590.982706471,53.53,$1384.10,6416.145833332092
2019-01-26,3595.147523761,53.53,$1384.10,6416.145833332092
2019-01-27,3575.69534679,53.53,$1384.10,6416.145833332092
2019-01-28,3462.059067174,51.79,$1389.10,6437.5
2019-01-29,3438.806393391,53.07,$1394.90,6437.5
2019-01-30,3470.828260383,54.18,$1395.90,6437.5
2019-01-31,3447.812768646,53.84,$1405.70,6437.5
2019-02-01,3474.400614406,55.29,$1402.90,6387.5
2019-02-02,3502.072822894,55.29,$1402.90,6387.5
2019-02-03,3451.480647199,55.29,$1402.90,6387.5
2019-02-04,3453.03218375,54.57,$1400.30,6412.5
2019-02-05,3463.442822071,53.69,$1400.20,6412.5
2019-02-06,3405.55894369,53.94,$1395.40,6412.5
2019-02-07,3382.947413684,52.68,$1395.20,6387.5
2019-02-08,3632.621063544,52.75,$1399.50,6387.5
2019-02-09,3648.622398485,52.75,$1399.50,6387.5
2019-02-10,3663.532766717,52.75,$1399.50,6387.5
2019-02-11,3615.969569845,52.43,$1392.90,6400.0
2019-02-12,3608.1455686,53.14,$1395.00,6400.0
2019-02-13,3590.146720852,53.84,$1396.10,6400.0
2019-02-14,3577.371359712,54.4,$1394.90,6434.375
2019-02-15,3596.820721532,55.58,$1403.10,6434.375
2019-02-16,3599.138222499,55.58,$1403.10,6434.375
2019-02-17,3630.26901901,55.58,$1403.10,6434.375
2019-02-18,3858.949361197,55.58,$1403.10,6390.625
2019-02-19,3893.270396548,56.12,$1425.80,6390.625
2019-02-20,3918.389585518,56.9,$1428.90,6390.625
2019-02-21,3894.540736483,56.95,$1408.80,6390.625
2019-02-22,3970.590294199,57.01,$1413.80,6425.0
2019-02-23,4123.668788587,57.01,$1413.80,6425.0
2019-02-24,3807.506663628,57.01,$1413.80,6425.0
2019-02-25,3868.161644161,55.32,$1410.50,6387.5
2019-02-26,3842.992706537,55.4,$1409.50,6387.5
2019-02-27,3841.615656283,56.92,$1402.20,6387.5
2019-02-28,3845.258312799,57.21,$1397.10,6387.5
2019-03-01,3834.290290069,55.76,$1380.20,6400.0
2019-03-02,3848.655865347,55.76,$1380.20,6400.0
2019-03-03,3881.076222168,55.76,$1380.20,6400.0
2019-03-04,3755.244533692,56.6,$1368.50,6400.0
2019-03-05,3855.0028053,56.55,$1365.70,6400.0
2019-03-06,3873.668095745,56.22,$1368.60,6400.0
2019-03-07,3888.248904326,56.6,$1367.10,6400.0
2019-03-08,3872.141156369,55.77,$1380.30,6425.0
2019-03-09,3931.895283308,55.77,$1380.30,6425.0
2019-03-10,3902.80646271,55.77,$1380.30,6425.0
2019-03-11,3879.103312128,56.79,$1372.10,6400.0
2019-03-12,3901.113915142,56.89,$1379.10,6400.0
2019-03-13,3895.619863392,58.27,$1390.30,6400.0
2019-03-14,3900.376687091,58.59,$1376.10,6400.0
2019-03-15,3928.041328852,58.51,$1383.90,6408.854166667908
2019-03-16,4024.229285339,58.51,$1383.90,6408.854166667908
2019-03-17,4007.166919858,58.51,$1383.90,6408.854166667908
2019-03-18,4020.470961551,59.09,$1382.50,6421.354166664183
2019-03-19,4039.787113996,59.12,$1387.50,6421.354166664183
2019-03-20,4075.319876766,60.12,$1382.70,6421.354166664183
2019-03-21,4024.283201515,59.98,$1388.30,6421.354166664183
2019-03-22,4017.939706485,58.87,$1393.30,6453.125
2019-03-23,4034.593701872,58.87,$1393.30,6453.125
2019-03-24,4024.480055518,58.87,$1393.30,6453.125
2019-03-25,3969.701717355,58.71,$1403.60,6395.3125
2019-03-26,3980.620043073,59.87,$1396.00,6395.3125
2019-03-27,4069.689197198,59.39,$1391.40,6395.3125
2019-03-28,4061.003062397,59.29,$1370.80,6421.354166667908
2019-03-29,4128.954215703,60.19,$1374.00,6421.354166667908
2019-03-30,4164.621319669,60.19,$1374.00,6421.354166667908
2019-03-31,4202.588398158,60.19,$1374.00,6421.354166667908
2019-04-01,4202.125149714,61.59,$1369.40,6387.5
2019-04-02,4888.060144806,62.53,$1370.60,6387.5
2019-04-03,4981.380898514,62.46,$1370.50,6387.5
2019-04-04,4924.082434374,62.12,$1369.50,6387.5
2019-04-05,5029.810426006,63.1,$1370.80,6435.416666667908
2019-04-06,5066.740036243,63.1,$1370.80,6435.416666667908
2019-04-07,5212.309923024,63.1,$1370.80,6435.416666667908
2019-04-08,5303.985428527,64.37,$1377.10,6402.083333332092
2019-04-09,5235.702335987,64.05,$1383.50,6402.083333332092
2019-04-10,5334.16546243,64.62,$1389.10,6402.083333332092
2019-04-11,5055.483612262,63.61,$1368.50,6402.083333332092
2019-04-12,5090.02691307,63.86,$1370.40,6375.0
2019-04-13,5132.674495269,63.86,$1370.40,6375.0
2019-04-14,5187.562407627,63.86,$1370.40,6375.0
2019-04-15,5114.800175994,63.43,$1366.50,6375.0
2019-04-16,5280.621477906,64.01,$1352.40,6375.0
2019-04-17,5271.109695488,63.74,$1352.00,6375.0
2019-04-18,5309.256996284,64.02,$1351.20,6375.0
2019-04-19,5317.962149987,64.02,$1351.20,6436.458333332092
2019-04-20,5363.756655489,64.02,$1351.20,6436.458333332092
2019-04-21,5349.866310892,64.02,$1351.20,6436.458333332092
2019-04-22,5417.509437289,65.66,$1352.80,6438.541666667908
2019-04-23,5591.93356269,66.24,$1348.40,6438.541666667908
2019-04-24,5484.270138274,65.96,$1354.60,6438.541666667908
2019-04-25,5241.366292456,65.23,$1354.90,6438.541666667908
2019-04-26,5264.272697961,63.29,$1364.00,6400.0
2019-04-27,5274.514196298,63.29,$1364.00,6400.0
2019-04-28,5293.938255503,63.29,$1364.00,6400.0
2019-04-29,5258.677411088,63.39,$1356.70,6400.0
2019-04-30,5305.984482131,63.83,$1360.90,6400.0
2019-05-01,5388.818932923,63.55,$1359.40,6400.0
2019-05-02,5485.782605123,61.75,$1347.20,6400.0
2019-05-03,5734.732073665,61.98,$1356.50,6446.354166667908
2019-05-04,5820.358392055,61.98,$1356.50,6446.354166667908
2019-05-05,5779.333068834,61.98,$1356.50,6446.354166667908
2019-05-06,5742.762539512,62.3,$1359.00,6403.645833332092
2019-05-07,5855.204284185,61.41,$1360.80,6403.645833332092
2019-05-08,5973.935495865,62.13,$1356.60,6403.645833332092
2019-05-09,6187.660821162,61.58,$1360.40,6403.645833332092
2019-05-10,6386.691489533,61.65,$1362.60,6405.208333332092
2019-05-11,7235.877636404,61.65,$1362.60,6405.208333332092
2019-05-12,6992.035883656,61.65,$1362.60,6405.208333332092
2019-05-13,7813.193116445,60.97,$1377.00,6444.791666667908
2019-05-14,8028.236494406,61.82,$1371.50,6444.791666667908
2019-05-15,8181.247379068,62.03,$1373.00,6444.791666667908
2019-05-16,7918.875904937,62.93,$1361.40,6444.791666667908
2019-05-17,7382.337789468,62.77,$1350.90,6412.5
2019-05-18,7332.609911221,62.77,$1350.90,6412.5
2019-05-19,8186.662732404,62.77,$1350.90,6412.5
2019-05-20,8004.459953952,63.12,$1352.50,6375.0
2019-05-21,7984.314133126,63.02,$1348.40,6375.0
2019-05-22,7744.861886829,61.42,$1349.40,6375.0
2019-05-23,7919.729554358,57.65,$1360.60,6387.5
2019-05-24,8021.477876494,58.4,$1358.80,6387.5
2019-05-25,8104.73204645,58.4,$1358.80,6387.5
2019-05-26,8736.628563948,58.4,$1358.80,6387.5
2019-05-27,8857.096555519,58.4,$1358.80,6375.0
2019-05-28,8721.6157416,58.91,$1352.30,6375.0
2019-05-29,8672.98537276,58.84,$1356.20,6375.0
2019-05-30,8380.86840038,56.47,$1362.30,6462.5
2019-05-31,8606.278615403,53.49,$1381.00,6462.5
2019-06-01,8596.109824225,53.49,$1381.00,6462.5
2019-06-02,8781.231372894,53.49,$1381.00,6387.5
2019-06-03,8362.955080545,53.25,$1397.90,6387.5
2019-06-04,7760.01105779,53.5,$1398.70,6387.5
2019-06-05,7860.506170985,51.57,$1403.60,6387.5
2019-06-06,7846.273224235,52.59,$1412.70,6404.6875
2019-06-07,8070.900978356,53.95,$1416.10,6404.6875
2019-06-08,7974.683977197,53.95,$1416.10,6404.6875
2019-06-09,7750.808728267,53.95,$1416.10,6420.3125
2019-06-10,8000.570019137,53.33,$1399.30,6420.3125
2019-06-11,7962.756329737,53.3,$1401.20,6420.3125
2019-06-12,8159.590368523,51.13,$1406.80,6420.3125
2019-06-13,8286.913173816,52.38,$1413.70,6387.5
2019-06-14,8696.970842738,52.47,$1414.50,6387.5
2019-06-15,8859.597053629,52.47,$1414.50,6387.5
2019-06-16,9025.723641831,52.47,$1414.50,6387.5
2019-06-17,9328.082235709,51.94,$1412.90,6387.5
2019-06-18,9125.090764169,53.86,$1420.70,6387.5
2019-06-19,9311.883211721,53.74,$1418.80,6387.5
2019-06-20,9589.390555221,56.88,$1466.90,6387.5
2019-06-21,10162.203698127,57.35,$1470.10,6387.5
2019-06-22,10719.807804423,57.35,$1470.10,6387.5
2019-06-23,10880.051309618,57.35,$1470.10,6375.0
2019-06-24,11013.963603928,57.73,$1488.20,6375.0
2019-06-25,11810.127825701,57.63,$1488.70,6375.0
2019-06-26,13112.782536123,59.17,$1485.40,6412.5
2019-06-27,11237.076652763,59.18,$1482.00,6412.5
2019-06-28,12482.409959829,58.2,$1483.70,6412.5
2019-06-29,12097.567788411,58.2,$1483.70,6400.0
2019-06-30,10912.255934044,58.2,$1483.70,6400.0
2019-07-01,10638.003271271,58.91,$1459.30,6400.0
2019-07-02,10818.18811951,56.0,$1478.00,6400.0
2019-07-03,11943.629838735,57.06,$1490.90,6375.0
2019-07-04,11221.25555658,57.06,$1490.90,6375.0
2019-07-05,10980.083327779,57.06,$1470.10,6375.0
2019-07-06,11266.401344947,57.06,$1470.10,6393.229166667908
2019-07-07,11441.622695658,57.06,$1470.10,6393.229166667908
2019-07-08,12248.874131725,57.35,$1470.00,6393.229166667908
2019-07-09,12545.445221221,57.57,$1470.50,6419.270833332092
2019-07-10,12147.697759751,60.28,$1482.50,6419.270833332092
2019-07-11,11376.679394568,59.93,$1476.70,6419.270833332092
2019-07-12,11776.082435848,59.99,$1482.20,6412.5
2019-07-13,11397.161429518,59.99,$1482.20,6412.5
2019-07-14,10288.853124064,59.99,$1482.20,6412.5
2019-07-15,10885.588450999,59.3,$1483.50,6412.5
2019-07-16,9499.558669446,57.44,$1481.20,6375.0
2019-07-17,9643.71473555,56.5,$1493.30,6375.0
2019-07-18,10629.023332162,55.08,$1498.10,6375.0
2019-07-19,10511.695476388,55.42,$1496.70,6375.0
2019-07-20,10764.700850569,55.42,$1496.70,6400.0
2019-07-21,10596.355696901,55.42,$1496.70,6400.0
2019-07-22,10338.58841438,55.87,$1496.90,6400.0
2019-07-23,9916.381213641,56.58,$1491.70,6407.8125
2019-07-24,9807.414231018,55.9,$1493.60,6407.8125
2019-07-25,9904.696184087,55.88,$1484.70,6407.8125
2019-07-26,9845.987421977,56.04,$1489.30,6392.1875
2019-07-27,9464.99772889,56.04,$1489.30,6392.1875
2019-07-28,9545.094701172,56.04,$1489.30,6392.1875
2019-07-29,9533.580410388,56.85,$1490.40,6387.5
2019-07-30,9581.211677756,58.04,$1499.70,6387.5
2019-07-31,10080.086121152,58.53,$1496.10,6387.5
2019-08-01,10365.984725445,53.64,$1490.90,6387.5
2019-08-02,10523.946375083,55.67,$1515.60,6412.5
2019-08-03,10806.817073981,55.67,$1515.60,6412.5
2019-08-04,10948.187619903,55.67,$1515.60,6412.5
2019-08-05,11782.652143549,54.63,$1534.60,6414.0625
2019-08-06,11497.062684201,53.6,$1542.30,6414.0625
2019-08-07,11976.654827569,51.14,$1577.70,6414.0625
2019-08-08,12019.255358112,52.6,$1567.60,6410.9375
2019-08-09,11857.844469936,54.41,$1566.60,6410.9375
2019-08-10,11342.468601716,54.41,$1566.60,6410.9375
2019-08-11,11555.775899235,54.41,$1566.60,6410.9375
2019-08-12,11398.762190123,54.98,$1575.30,6412.5
2019-08-13,10920.980312582,57.05,$1572.20,6412.5
2019-08-14,10010.249937915,55.16,$1585.90,6412.5
2019-08-15,10296.600266166,54.51,$1589.30,6425.0
2019-08-16,10344.507989693,54.83,$1581.70,6425.0
2019-08-17,10220.070168212,54.83,$1581.70,6425.0
2019-08-18,10331.467108077,54.83,$1581.70,6425.0
2019-08-19,10890.253796002,56.24,$1569.70,6425.0
2019-08-20,10751.857323258,56.18,$1573.80,6425.0
2019-08-21,10136.964618751,55.65,$1573.80,6425.0
2019-08-22,10123.994480368,55.33,$1566.60,6425.0
2019-08-23,10385.507551618,54.08,$1595.70,6425.0
2019-08-24,10142.839395055,54.08,$1595.70,6425.0
2019-08-25,10118.399575204,54.08,$1595.70,6425.0
2019-08-26,10374.876617245,53.54,$1595.30,6408.854166667908
2019-08-27,10219.413373246,54.99,$1609.90,6408.854166667908
2019-08-28,9759.791528413,55.76,$1607.20,6408.854166667908
